TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,StoreName,GroupStore,Type,Latitude,Longitude
TR40812,177,16/02/2022,P1,8800,3,26400,9,33.0,1.0,Married,"8,06",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR55516,306,16/02/2022,P4,12000,2,24000,7,49.0,0.0,Married,"16,52",Potato Chip,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR68453,313,16/02/2022,P4,12000,1,12000,10,46.0,0.0,Married,"15,39",Potato Chip,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR88691,239,16/02/2022,P7,9400,3,28200,4,41.0,1.0,Married,"6,55",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR89248,73,16/02/2022,P3,7500,6,45000,2,53.0,0.0,Married,"13,71",Crackers,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR89422,269,16/02/2022,P5,4200,5,21000,10,39.0,1.0,Married,"6,3",Thai Tea,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR90757,338,16/02/2022,P7,9400,4,37600,8,46.0,1.0,Married,"5,12",Coffee Candy,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR91651,234,16/02/2022,P3,7500,2,15000,8,61.0,1.0,Married,"10,86",Crackers,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR95208,36,16/02/2022,P2,3200,7,22400,12,32.0,1.0,Married,"10,4",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR12401,17,17/02/2022,P6,18000,1,18000,12,35.0,0.0,Married,"3,14",Cashew,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR3972,93,17/02/2022,P3,7500,2,15000,3,32.0,0.0,Married,"4,85",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR45561,254,17/02/2022,P4,12000,1,12000,9,58.0,0.0,Single,"6,05",Potato Chip,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR48808,289,17/02/2022,P2,3200,6,19200,8,29.0,0.0,Married,"2,37",Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR49092,116,17/02/2022,P5,4200,3,12600,9,51.0,1.0,Married,"15,77",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR49903,270,17/02/2022,P8,16000,2,32000,12,49.0,1.0,Married,"8,81",Oat,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR50781,370,17/02/2022,P8,16000,2,32000,10,26.0,1.0,Single,"1,28",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR55120,162,17/02/2022,P5,4200,3,12600,2,49.0,0.0,Married,"11,46",Thai Tea,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR59782,114,17/02/2022,P10,15000,1,15000,9,22.0,0.0,Single,"3,14",Cheese Stick,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR65019,302,17/02/2022,P3,7500,6,45000,4,51.0,0.0,Married,"15,43",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR72122,140,17/02/2022,P1,8800,3,26400,3,54.0,0.0,Married,"9,57",Choco Bar,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR74224,91,17/02/2022,P3,7500,4,30000,8,59.0,0.0,Married,"9,85",Crackers,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR77859,435,17/02/2022,P9,10000,5,50000,9,29.0,1.0,Married,"3,61",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR90393,333,17/02/2022,P3,7500,5,37500,11,47.0,0.0,Married,"17,99",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR92478,42,17/02/2022,P8,16000,2,32000,8,60.0,0.0,Married,"10,28",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR93081,359,17/02/2022,P10,15000,1,15000,3,46.0,0.0,Married,"19,99",Cheese Stick,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR2544,101,18/02/2022,P3,7500,4,30000,4,61.0,1.0,Married,"54,2",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR33755,188,18/02/2022,P9,10000,4,40000,10,46.0,1.0,Married,"25,22",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR54171,101,18/02/2022,P10,15000,2,30000,8,61.0,1.0,Married,"54,2",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR60485,438,18/02/2022,P2,3200,4,12800,8,36.0,1.0,Single,"5,43",Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR63147,246,18/02/2022,P3,7500,1,7500,14,40.0,1.0,Single,"21,81",Crackers,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR73257,176,18/02/2022,P2,3200,6,19200,2,54.0,1.0,Married,"18,32",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR79756,63,18/02/2022,P5,4200,5,21000,13,58.0,0.0,Married,"10,78",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR82004,204,18/02/2022,P7,9400,2,18800,9,53.0,0.0,Married,"9,46",Coffee Candy,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR88302,13,18/02/2022,P5,4200,5,21000,3,23.0,0.0,Single,"2,03",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR92144,4,18/02/2022,P1,8800,5,44000,6,31.0,1.0,Married,"4,87",Choco Bar,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR92560,215,18/02/2022,P7,9400,5,47000,7,25.0,0.0,Single,"5,54",Coffee Candy,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR93452,221,18/02/2022,P8,16000,2,32000,10,23.0,1.0,Single,"7,5",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR10670,223,19/02/2022,P7,9400,6,56400,11,62.0,1.0,Single,"5,35",Coffee Candy,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR12381,261,19/02/2022,P9,10000,6,60000,10,46.0,0.0,Single,"5,89",Yoghurt,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR31972,157,19/02/2022,P2,3200,7,22400,13,44.0,0.0,Single,"2,52",Ginger Candy ,Buana,Buana,General Trade,"-1,26916","116,825264"
TR4732,162,19/02/2022,P7,9400,3,28200,3,49.0,0.0,Married,"11,46",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR50286,391,19/02/2022,P8,16000,3,48000,8,26.0,0.0,Married,"4,98",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR50313,85,19/02/2022,P5,4200,3,12600,9,59.0,1.0,Married,"7,89",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR6443,182,19/02/2022,P5,4200,3,12600,3,44.0,1.0,Married,"14,57",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR66033,124,19/02/2022,P4,12000,2,24000,11,28.0,0.0,Single,"5,12",Potato Chip,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR68401,153,19/02/2022,P8,16000,2,32000,4,36.0,1.0,Married,"9,54",Oat,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR73100,377,19/02/2022,P10,15000,3,45000,11,53.0,0.0,Single,"10,39",Cheese Stick,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR75016,196,19/02/2022,P8,16000,2,32000,6,34.0,0.0,Married,"3,17",Oat,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR80197,291,19/02/2022,P10,15000,1,15000,4,49.0,0.0,Married,"19,98",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR12740,263,20/02/2022,P5,4200,4,16800,12,40.0,1.0,Married,"10,21",Thai Tea,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR49367,8,20/02/2022,P8,16000,1,16000,14,37.0,1.0,Married,"5,49",Oat,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR61464,231,20/02/2022,P3,7500,4,30000,12,51.0,1.0,Married,"16,59",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR68337,202,20/02/2022,P7,9400,6,56400,4,28.0,0.0,Married,"4,53",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR809,110,20/02/2022,P10,15000,2,30000,10,19.0,0.0,Married,"2,41",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR83326,210,20/02/2022,P8,16000,1,16000,14,33.0,0.0,Married,"10,9",Oat,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR9376,240,20/02/2022,P7,9400,4,37600,9,22.0,1.0,Single,"3,33",Coffee Candy,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR10469,275,21/02/2022,P3,7500,2,15000,5,41.0,0.0,Married,"15,33",Crackers,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR11166,129,21/02/2022,P10,15000,3,45000,13,35.0,1.0,Single,"10,46",Cheese Stick,Buana,Buana,General Trade,"-1,26916","116,825264"
TR16611,430,21/02/2022,P8,16000,3,48000,13,55.0,1.0,Single,"18,37",Oat,Buana,Buana,General Trade,"-1,26916","116,825264"
TR22908,115,21/02/2022,P7,9400,6,56400,5,39.0,0.0,Married,"5,07",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR22968,380,21/02/2022,P2,3200,6,19200,13,40.0,0.0,Married,"5,77",Ginger Candy ,Buana,Buana,General Trade,"-1,26916","116,825264"
TR23981,182,21/02/2022,P7,9400,5,47000,14,44.0,1.0,Married,"14,57",Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR29122,44,21/02/2022,P8,16000,3,48000,3,40.0,0.0,Married,"10,65",Oat,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR54634,417,21/02/2022,P2,3200,4,12800,11,47.0,1.0,Married,"12,75",Ginger Candy ,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR82002,181,21/02/2022,P5,4200,5,21000,6,33.0,1.0,Married,"9,94",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR90976,58,21/02/2022,P2,3200,4,12800,4,27.0,1.0,Married,"4,43",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR93475,65,21/02/2022,P5,4200,5,21000,1,38.0,0.0,Married,"4,36",Thai Tea,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR95650,372,21/02/2022,P8,16000,3,48000,8,31.0,1.0,Married,"6,19",Oat,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR98774,13,21/02/2022,P3,7500,4,30000,7,23.0,0.0,Single,"2,03",Crackers,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR11656,340,22/02/2022,P5,4200,2,8400,5,41.0,0.0,Single,"10,9",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR15420,404,22/02/2022,P9,10000,4,40000,11,22.0,0.0,Single,"2,69",Yoghurt,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR26241,323,22/02/2022,P1,8800,4,35200,13,58.0,0.0,Married,"10,55",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR29564,252,22/02/2022,P10,15000,1,15000,14,18.0,1.0,Single,0,Cheese Stick,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR46326,165,22/02/2022,P9,10000,7,70000,12,44.0,1.0,Married,"14,58",Yoghurt,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR50463,402,22/02/2022,P4,12000,3,36000,14,51.0,0.0,Married,"17,65",Potato Chip,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR62611,20,22/02/2022,P7,9400,2,18800,6,43.0,0.0,Married,"18,91",Coffee Candy,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR74694,143,22/02/2022,P4,12000,3,36000,10,25.0,1.0,Single,"2,87",Potato Chip,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR86914,190,22/02/2022,P7,9400,4,37600,7,34.0,1.0,Married,"8,85",Coffee Candy,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR87911,428,22/02/2022,P2,3200,5,16000,12,60.0,1.0,Married,"4,49",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR93693,55,22/02/2022,P2,3200,7,22400,3,34.0,1.0,Married,"8,44",Ginger Candy ,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR96631,383,22/02/2022,P3,7500,2,15000,14,39.0,0.0,Married,"3,27",Crackers,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR99067,254,22/02/2022,P2,3200,5,16000,4,58.0,0.0,Single,"6,05",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR10495,424,23/02/2022,P8,16000,1,16000,13,38.0,0.0,Married,"10,06",Oat,Buana,Buana,General Trade,"-1,26916","116,825264"
TR16968,175,23/02/2022,P8,16000,3,48000,5,60.0,0.0,Married,"9,7",Oat,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR21266,13,23/02/2022,P8,16000,1,16000,10,23.0,0.0,Single,"2,03",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR3053,85,23/02/2022,P5,4200,5,21000,8,59.0,1.0,Married,"7,89",Thai Tea,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR40083,288,23/02/2022,P1,8800,9,79200,4,22.0,0.0,Single,0,Choco Bar,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR42844,362,23/02/2022,P4,12000,3,36000,13,25.0,0.0,Single,"7,47",Potato Chip,Buana,Buana,General Trade,"-1,26916","116,825264"
TR45473,352,23/02/2022,P5,4200,5,21000,13,69.0,0.0,Single,"6,15",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR47197,272,23/02/2022,P10,15000,5,75000,2,60.0,0.0,Married,"4,05",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR54475,1,23/02/2022,P8,16000,1,16000,9,55.0,1.0,Married,"5,12",Oat,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR57090,263,23/02/2022,P1,8800,4,35200,11,40.0,1.0,Married,"10,21",Choco Bar,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR57803,184,23/02/2022,P5,4200,5,21000,5,33.0,0.0,Single,"13,93",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR64418,417,23/02/2022,P9,10000,1,10000,14,47.0,1.0,Married,"12,75",Yoghurt,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR81816,120,23/02/2022,P1,8800,10,88000,8,30.0,0.0,Married,"2,48",Choco Bar,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR81902,225,23/02/2022,P5,4200,3,12600,13,59.0,1.0,Married,"10,59",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR89181,29,23/02/2022,P5,4200,5,21000,9,59.0,1.0,Married,"10,5",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR93840,141,23/02/2022,P6,18000,2,36000,13,65.0,1.0,Married,"9,94",Cashew,Buana,Buana,General Trade,"-1,26916","116,825264"
TR95226,388,23/02/2022,P7,9400,3,28200,3,44.0,1.0,Married,"16,12",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR99519,197,23/02/2022,P1,8800,9,79200,7,51.0,0.0,Married,"13,33",Choco Bar,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR17924,316,24/02/2022,P4,12000,4,48000,7,45.0,0.0,Married,"9,49",Potato Chip,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR22442,392,24/02/2022,P7,9400,5,47000,11,45.0,0.0,Married,"19,68",Coffee Candy,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR34575,444,24/02/2022,P6,18000,1,18000,9,53.0,0.0,Married,"15,31",Cashew,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR41753,174,24/02/2022,P9,10000,4,40000,9,45.0,1.0,Married,"17,34",Yoghurt,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR53342,120,24/02/2022,P4,12000,1,12000,2,30.0,0.0,Married,"2,48",Potato Chip,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR54176,13,24/02/2022,P9,10000,1,10000,12,23.0,0.0,Single,"2,03",Yoghurt,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR5763,415,24/02/2022,P7,9400,5,47000,5,44.0,0.0,Married,"18,57",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR62292,361,24/02/2022,P5,4200,2,8400,6,26.0,1.0,Single,"0,06",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR87161,55,24/02/2022,P2,3200,3,9600,2,34.0,1.0,Married,"8,44",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR91689,398,24/02/2022,P5,4200,5,21000,13,33.0,0.0,Married,"7,44",Thai Tea,Buana,Buana,General Trade,"-1,26916","116,825264"
TR98979,260,24/02/2022,P6,18000,2,36000,1,33.0,0.0,Single,"6,65",Cashew,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR17732,43,25/02/2022,P2,3200,6,19200,6,53.0,0.0,Married,"16,64",Ginger Candy ,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR23439,53,25/02/2022,P6,18000,1,18000,3,32.0,0.0,Married,"7,36",Cashew,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR33521,281,25/02/2022,P5,4200,4,16800,5,35.0,0.0,Married,"3,03",Thai Tea,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR37598,67,25/02/2022,P3,7500,5,37500,4,19.0,0.0,Single,0,Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR5583,240,25/02/2022,P5,4200,4,16800,3,22.0,1.0,Single,"3,33",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR59484,15,25/02/2022,P2,3200,5,16000,8,30.0,0.0,Married,"4,52",Ginger Candy ,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR67161,133,25/02/2022,P9,10000,2,20000,13,47.0,1.0,Married,"20,81",Yoghurt,Buana,Buana,General Trade,"-1,26916","116,825264"
TR82243,283,25/02/2022,P2,3200,7,22400,13,19.0,1.0,Single,0,Ginger Candy ,Buana,Buana,General Trade,"-1,26916","116,825264"
TR94290,223,25/02/2022,P1,8800,2,17600,10,62.0,1.0,Single,"5,35",Choco Bar,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR13291,106,26/02/2022,P3,7500,5,37500,11,24.0,0.0,Single,"6,79",Crackers,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR13728,27,26/02/2022,P8,16000,3,48000,14,43.0,0.0,Married,"17,42",Oat,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR16793,174,26/02/2022,P2,3200,7,22400,4,45.0,1.0,Married,"17,34",Ginger Candy ,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR234,167,26/02/2022,P7,9400,6,56400,14,28.0,1.0,Married,"2,91",Coffee Candy,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR27027,347,26/02/2022,P10,15000,1,15000,1,26.0,1.0,Single,"3,69",Cheese Stick,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR27596,206,26/02/2022,P10,15000,4,60000,8,68.0,0.0,Married,"8,3",Cheese Stick,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR30095,272,26/02/2022,P4,12000,1,12000,9,60.0,0.0,Married,"4,05",Potato Chip,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR32741,303,26/02/2022,P7,9400,2,18800,13,45.0,0.0,Married,"10,34",Coffee Candy,Buana,Buana,General Trade,"-1,26916","116,825264"
TR40850,313,26/02/2022,P1,8800,4,35200,13,46.0,0.0,Married,"15,39",Choco Bar,Buana,Buana,General Trade,"-1,26916","116,825264"
TR5720,108,26/02/2022,P7,9400,5,47000,4,25.0,0.0,Single,"6,87",Coffee Candy,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR5904,57,26/02/2022,P10,15000,5,75000,4,33.0,1.0,Married,"6,5",Cheese Stick,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR59734,20,26/02/2022,P3,7500,3,22500,13,43.0,0.0,Married,"18,91",Crackers,Buana,Buana,General Trade,"-1,26916","116,825264"
TR65685,68,26/02/2022,P1,8800,10,88000,11,48.0,1.0,Married,"17,42",Choco Bar,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR70082,8,26/02/2022,P8,16000,3,48000,10,37.0,1.0,Married,"5,49",Oat,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR70286,113,26/02/2022,P5,4200,4,16800,9,57.0,0.0,Married,"71,3",Thai Tea,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR71762,349,26/02/2022,P3,7500,6,45000,4,37.0,0.0,Married,"5,96",Crackers,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR78268,189,26/02/2022,P1,8800,8,70400,5,59.0,1.0,Single,"5,15",Choco Bar,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR79559,124,26/02/2022,P5,4200,4,16800,6,28.0,0.0,Single,"5,12",Thai Tea,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR86888,72,26/02/2022,P9,10000,2,20000,11,26.0,0.0,Single,"1,81",Yoghurt,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR90790,395,26/02/2022,P9,10000,2,20000,3,28.0,0.0,Married,"3,39",Yoghurt,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR91278,321,26/02/2022,P7,9400,6,56400,5,45.0,0.0,Married,"8,03",Coffee Candy,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR22980,396,27/02/2022,P2,3200,6,19200,2,36.0,1.0,Married,"9,18",Ginger Candy ,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR26560,310,27/02/2022,P1,8800,5,44000,9,23.0,0.0,Married,"4,17",Choco Bar,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR26577,435,27/02/2022,P3,7500,5,37500,12,29.0,1.0,Married,"3,61",Crackers,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR39096,186,27/02/2022,P5,4200,4,16800,4,34.0,1.0,Married,"4,02",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR3951,172,27/02/2022,P6,18000,3,54000,8,57.0,1.0,Married,"8,96",Cashew,Sinar Harapan,Harapan Baru,General Trade,"5,54829","95,323753"
TR49863,221,27/02/2022,P2,3200,6,19200,12,23.0,1.0,Single,"7,5",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR53040,2,27/02/2022,P5,4200,4,16800,3,60.0,1.0,Married,"6,23",Thai Tea,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR54890,364,27/02/2022,P10,15000,4,60000,12,27.0,1.0,Married,"3,41",Cheese Stick,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR62409,103,27/02/2022,P2,3200,3,9600,1,31.0,1.0,Single,"4,01",Ginger Candy ,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR6960,13,27/02/2022,P1,8800,5,44000,5,23.0,0.0,Single,"2,03",Choco Bar,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR79552,65,27/02/2022,P2,3200,6,19200,9,38.0,0.0,Married,"4,36",Ginger Candy ,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR80868,120,27/02/2022,P8,16000,1,16000,7,30.0,0.0,Married,"2,48",Oat,Buana Indah,Buana,General Trade,"3,316694","114,590111"
TR84031,175,27/02/2022,P7,9400,5,47000,3,60.0,0.0,Married,"9,7",Coffee Candy,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR90717,282,27/02/2022,P10,15000,4,60000,10,55.0,0.0,Married,"11,38",Cheese Stick,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR93245,326,27/02/2022,P6,18000,4,72000,5,24.0,1.0,Single,"2,69",Cashew,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR95309,61,27/02/2022,P9,10000,5,50000,5,40.0,0.0,Married,7,Yoghurt,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR96032,136,27/02/2022,P10,15000,1,15000,2,28.0,1.0,Married,"2,96",Cheese Stick,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR97696,355,27/02/2022,P7,9400,5,47000,10,19.0,1.0,Single,0,Coffee Candy,Harapan Baru,Harapan Baru,General Trade,"3,597031","98,678513"
TR10357,197,28/02/2022,P3,7500,5,37500,3,51.0,0.0,Married,"13,33",Crackers,Prima Kota,Prima,Modern Trade,"-7,797068","110,370529"
TR23843,141,28/02/2022,P10,15000,1,15000,5,65.0,1.0,Married,"9,94",Cheese Stick,Bonafid,Gita,General Trade,"-7,250445","112,768845"
TR28498,222,28/02/2022,P8,16000,3,48000,2,45.0,0.0,Married,"15,03",Oat,Prima Kelapa Dua,Prima,Modern Trade,"-6,914864","107,608238"
TR3028,377,28/02/2022,P2,3200,6,19200,9,53.0,0.0,Single,"10,39",Ginger Candy ,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
TR33274,446,28/02/2022,P4,12000,2,24000,11,57.0,0.0,Married,"7,81",Potato Chip,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR33854,216,28/02/2022,P1,8800,7,61600,1,30.0,0.0,Married,"4,82",Choco Bar,Prima Tendean,Prima,Modern Trade,"-6,2","106,816666"
TR44516,420,28/02/2022,P2,3200,7,22400,11,48.0,1.0,Single,"6,01",Ginger Candy ,Sinar Harapan,Prestasi,General Trade,"0,533505","101,447403"
TR52498,297,28/02/2022,P2,3200,3,9600,12,41.0,1.0,Married,"12,13",Ginger Candy ,Prestasi Utama,Prestasi,General Trade,"-2,990934","104,756554"
TR66435,221,28/02/2022,P4,12000,3,36000,14,23.0,1.0,Single,"7,5",Potato Chip,Priangan,Priangan,Modern Trade,"-5,45","105,26667"
TR81599,433,28/02/2022,P5,4200,5,21000,4,48.0,1.0,Married,"11,97",Thai Tea,Gita Ginara,Gita,General Trade,"-6,966667","110,416664"
TR84380,112,28/02/2022,P3,7500,3,22500,6,31.0,1.0,Married,"4,44",Crackers,Lingga,Lingga,Modern Trade,"-5,135399","119,42379"
TR8551,124,28/02/2022,P2,3200,4,12800,9,28.0,0.0,Single,"5,12",Ginger Candy ,Lingga,Lingga,Modern Trade,"-3,654703","128,190643"
